"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","median_income","poverty","median_rent","percent_employed_agriculture_forestry_fishing_hunting_mining","percent_employed_arts_entertainment_recreation_accommodation_food","percent_employed_construction","percent_employed_education_health_social","percent_employed_finance_insurance_real_estate","percent_employed_information","percent_employed_manufacturing","percent_employed_other_services_not_public_admin","percent_employed_public_administration","percent_employed_retail_trade","percent_employed_science_management_admin_waste","percent_employed_transportation_warehousing_utilities","percent_employed_wholesale_trade","percent_unemployed"
"38","Childress County",182.899207248018,1.84031710079275,0.010061919504644,-0.779905353051105,-0.244568505238977,0.172301475542327,-0.644509972242142,-1.55969534217282,0.115311541493691,0.904843047747075,-1.09849599218402,-0.430666412440293,-0.655230640617364,0.727922151556776,0.893470099200627,-0.482397581556439,-0.750443402689491,-0.280997112800001,-0.449149228699692,-0.551099108651186
"39","Clay County",84.2897097116405,1.25373710097406,0.0148741418764302,-0.249849143198951,-0.238132986787827,-0.562067203089113,-0.295207429575232,-0.414936802823928,-0.313652790400081,0.516303303937607,-0.0955720284712762,0.585185101203072,0.317649921135436,0.992897135938415,-0.634716838303254,0.253444559121111,0.106308459163629,-0.342185398701738,0.74018662636215,0.473484418012165
"40","Cochran County",73.6698499317872,4.09276944065484,0.0555555555555556,-1.02156680652436,-0.250879965503117,-1.4990203447913,2.27697429650416,-0.973053187768623,-0.614351891349385,-0.384489040348179,-1.20585845233206,-0.99835774591585,-1.00412969595912,-0.601431941492845,-0.4095279069263,-1.01805828859028,-1.55842511953064,0.836592799718301,-0.42665506300377,0.681235898588827
"41","Coke County",128.783199505868,3.08832612723904,0.0239808153477218,-0.609456551624538,-0.253996927451747,-1.25845129489479,0.0173688549044546,-0.674269344245635,-0.238346312403484,2.21478628289329,0.826495075547026,-0.756736136805772,-0.969627697663942,0.0474371092161856,0.223250287107293,-0.447312931026614,-0.0339038264239768,2.14483717972475,-0.181910604901246,-0.484141578051313
"42","Coleman County",68.7485157919734,2.37473284255521,0.0345423143350604,-0.749244350086558,-0.235620808500872,-0.562067203089113,-0.154626019387832,-0.599821465258586,-0.289174291496182,-0.305989882382974,-0.281572680589772,0.0866561835327014,0.464021311130119,0.779797923571411,0.573816772563365,-0.709717018721368,-0.366483367656497,-0.0872749296965901,-0.688428049548827,-0.434083516901669
"43","Collin County",70.8049120695785,0.528403030385909,0.00746280187265339,3.31581120424531,0.706259961826724,3.35034523996459,-1.09167740453008,0.75866733543122,-0.725554511679622,0.5930280287376,4.47122733544894,4.64691304546421,0.600863111463896,0.181135799652789,-0.95793688015845,1.07646186215121,4.19839284059308,-0.831281877518409,0.814837465019242,-0.27297872058283
"44","Collingsworth County",78.3212161269002,2.64375413086583,0.0337552742616034,-0.292296499453633,-0.255097943861462,-0.524082616263349,0.719706135955265,0.0785541637221405,-0.294668742612361,1.18501449505254,-0.980349495964493,-1.29629025554968,-0.478406175685873,-0.319991221266609,2.0717669336268,-0.866916799235922,-0.413425118754422,1.68392677768519,-0.986572736791649,0.673344135795641
"45","Colorado County",59.8192511834744,0.812891502892937,0.0135891286970424,0.0285725450113698,-0.22375774436803,-0.150567512476668,-0.351032696786017,0.338910301245594,0.428628366872462,0.861575975168737,-0.0857509784176795,-0.112804065923724,0.439445402243701,-0.713687185698647,-0.318111789602424,1.46805006358368,-0.140768546618502,0.166580207533647,0.568956594917698,-1.03308660701613
"46","Comal County",56.6537567776917,1.47172734314485,0.0259775772491113,1.95840244665627,-0.078594158292811,2.16649228389495,-0.988271146425286,0.834867174226999,0.729078630025257,0.146883593206446,1.20354920036142,1.43957790203582,-0.0867568985458236,0.746823463088094,-0.32132023794798,1.05025911874566,2.348236340252,-0.572338728926437,0.573512476165753,-0.653971695252361
"47","Comanche County",82.8639193596205,2.66824785057812,0.0322003577817531,-0.616132737753915,-0.224672673497229,-1.31542817513344,0.334002389726391,-1.073605501855,-1.08790269912354,0.395602812580151,-0.444435297129319,-0.584096414702492,0.436541391876887,-0.424626224451107,-0.769208858887371,1.10793189783367,-0.920456917923892,0.501324428359409,-0.575991798900026,-0.905906381870732
