"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","percent_employed_agriculture_forestry_fishing_hunting_mining","percent_employed_arts_entertainment_recreation_accommodation_food","percent_employed_construction","percent_employed_education_health_social","percent_employed_finance_insurance_real_estate","percent_employed_information","percent_employed_manufacturing","percent_employed_other_services_not_public_admin","percent_employed_public_administration","percent_employed_retail_trade","percent_employed_science_management_admin_waste","percent_employed_transportation_warehousing_utilities","percent_employed_wholesale_trade","percent_unemployed"
"85","Garza County",41.2524113369936,2.67101943908592,0.0647482014388489,0.0491170796854133,0.0326457931443834,0.0255230746401543,0.0761240540139487,0.00786466834841965,0.00697432853539101,0.0117228075382104,0.0255230746401543,0.0302715536429737,0.0234456150764208,0.0504525894049562,0.0179551862294109,0.00519364890933373,0.00727110847306722
"86","Gillespie County",70.5501368595551,1.23366359535834,0.0174863387978142,0.0283357107058869,0.0601025482863642,0.0487682640040094,0.0926789776012953,0.025290103704846,0.00990786075022167,0.0266008712749142,0.0307644859092486,0.00956089286402714,0.0553992058290605,0.0396314430008867,0.020047033424573,0.00782605343305447,0.0239022321600679
"87","Glasscock County",66.1971830985915,0.704225352112676,0.0106382978723404,0.201408450704225,0,0.0732394366197183,0.0528169014084507,0.0119718309859155,0,0.0154929577464789,0.00774647887323944,0.0176056338028169,0.0295774647887324,0.028169014084507,0.0253521126760563,0.00774647887323944,0
"88","Goliad County",39.8135818908123,1.19840213049268,0.0301003344481605,0.0695073235685752,0.0187749667110519,0.0121171770972037,0.0980026631158455,0.0114513981358189,0.0114513981358189,0.0387483355525965,0.00918774966711052,0.0279627163781625,0.0527296937416778,0.0210386151797603,0.0233022636484687,0.00439414114513981,0.0274300932090546
"89","Gonzales County",95.4372993481856,1.41064305866329,0.0147808358817533,0.0507345072477867,0.026364432337776,0.0356065765152252,0.0717968673995525,0.0168790738398677,0.00583714369102053,0.0764665823523689,0.0162467166066738,0.0191166455880922,0.0500048642864092,0.0295262185037455,0.0223757174822454,0.0138632162661738,0.0233485747640821
"90","Gray County",77.2145283511889,1.74200853584183,0.0225606316976875,0.0573556310425921,0.0399790958975699,0.0413727027262434,0.0642365647591673,0.0201637488023691,0.00561797752808989,0.0385854890688964,0.0216880062712307,0.0196846964550126,0.0455099729988677,0.020991202856894,0.0283511889208257,0.0101036495078826,0.0214267049908545
"91","Grayson County",71.2111363023798,1.78364751954085,0.0250473115885562,0.0109397047865172,0.0410873115279121,0.0386377689344093,0.103522902034151,0.0297591679482504,0.00485152125315111,0.0583847288063038,0.0225770139362326,0.0197945238057489,0.0563315523282546,0.0368144848033231,0.0203494363673838,0.0117641463066605,0.0318202717486088
"92","Gregg County",68.4834929741819,1.79089479911185,0.026150751390368,0.0249023516636683,0.0430382003533168,0.0306640086870553,0.0995931994619212,0.0200239866452732,0.00476491466913016,0.0551449733391679,0.0251616667477026,0.0126172995575436,0.0581757183838187,0.0367011879872287,0.0219364353900261,0.0148944101392198,0.0224631691544708
"93","Grimes County",69.0474449886688,1.90072373711529,0.0275277924827951,0.0374296366693472,0.0249652752394181,0.0315447035602018,0.0618831785949265,0.0159368374881205,0.00190072373711529,0.0530740551209884,0.0180203231230353,0.0202500182761898,0.0521602456319906,0.0286570655749689,0.0267928942174136,0.00763944732802105,0.022187294392865
"94","Guadalupe County",60.4616638721179,0.848305708169582,0.0140304724323139,0.0103320984299717,0.039313667662984,0.0300883430866398,0.0961236405569657,0.0268608049625884,0.00760824182014594,0.0551199888659876,0.0235007190716354,0.0395522536434067,0.06153530078402,0.0388298683137936,0.0230699388292056,0.013102346758213,0.0216583051117046
"95","Hale County",164.161380948243,3.90998349118082,0.023817925194072,0.0382888753728966,0.0263851478553016,0.0323804558751122,0.100761722709763,0.0177831841747039,0.00370724360645292,0.0347264459698207,0.0211428736930518,0.0290497291974397,0.053870883656269,0.0190865120050975,0.0229964954962783,0.0130332783039361,0.0281229182958265
"96","Hall County",113.797549967763,3.54609929078014,0.0311614730878187,0.0673758865248227,0.0344938749194068,0.0293359123146357,0.0883301096067054,0.0122501611863314,0.00257898130238556,0.00838168923275306,0.00967117988394584,0.038039974210187,0.0228884590586718,0.0122501611863314,0.0199871050934881,0.0170857511283043,0.0541586073500967
"97","Hamilton County",66.4233576642336,2.55474452554745,0.0384615384615385,0.0527980535279805,0.0328467153284672,0.0434306569343066,0.115328467153285,0.0155717761557178,0,0.0373479318734793,0.0268856447688564,0.0248175182481752,0.0354014598540146,0.0220194647201946,0.0156934306569343,0.0138686131386861,0.0138686131386861
"98","Hansford County",121.655820679682,3.07302964569776,0.025260029717682,0.11822125813449,0.0274765003615329,0.0267534345625452,0.101409978308026,0.0110267534345625,0,0.00903832248734635,0.0242227042660882,0.00994215473608098,0.0403109182935647,0.0242227042660882,0.0245842371655821,0.0155459146782357,0.0169920462762111
"99","Hardeman County",79.9498746867168,2.25563909774436,0.0282131661442006,0.081453634085213,0.0280701754385965,0.0167919799498747,0.12781954887218,0.0288220551378446,0.0012531328320802,0.0290726817042607,0.0230576441102757,0.0275689223057644,0.0230576441102757,0.0100250626566416,0.0215538847117795,0.006265664160401,0.0303258145363409
"100","Hardin County",72.8662511385352,1.23229689425464,0.0169117647058824,0.0128944689514761,0.0330577036415266,0.0517028914328577,0.0831353919239905,0.023699390995303,0.00316110942439233,0.0557212508706445,0.0251460003929063,0.0200560784383762,0.0510956726733699,0.0322540317539692,0.0256996410265569,0.0120015001875234,0.0195917346811209
"101","Harris County",63.2758364289267,0.845206925437723,0.0133574990571177,0.0163698351503993,0.0426680343182738,0.0469793630299641,0.090305001481598,0.0286700818182401,0.00626734745782749,0.0478550636954568,0.027823991016279,0.0120688919878582,0.051675840936697,0.0633664337725684,0.0299921401280163,0.0177573003229022,0.0329668265672954
"102","Harrison County",53.6738431973096,1.06597003272978,0.0198601398601399,0.0293667237185839,0.0293366963937183,0.0318740053448638,0.105576074227547,0.0164850013512296,0.00376842927063628,0.0542743896946221,0.0243221331411585,0.0134222142149356,0.0405969432183287,0.0244122151157553,0.0242170375041288,0.0167702609374531,0.0319490736570279
"103","Hartley County",54.4579969077478,0.343583576705034,0.00630914826498423,0.0723243428964096,0.0247380175227624,0.0123690087613812,0.092080398556949,0.0200996392372445,0.00171791788352517,0.0300635629616904,0.00944854835938842,0.0109946744545611,0.0329840233636832,0.0182099295653668,0.0218175571207696,0.0051537536505755,0.00429479470881292
"104","Haskell County",61.1436445056838,2.92800551153979,0.047887323943662,0.0599379951774027,0.0294522907337237,0.0322080606269377,0.066138477437134,0.0153289700310024,0.00034447123665174,0.0105063727178781,0.0466758525663107,0.0280744057871168,0.0399586634516018,0.0146400275576989,0.029107819497072,0.00310024112986566,0.0396141922149501
"105","Hays County",74.2135976144896,0.667203851305923,0.00899031811894882,0.00532223379849417,0.0640618344000041,0.0415103442258639,0.117653700671823,0.0276632981426071,0.0113270684602475,0.0332883398428478,0.0201444239721211,0.0278377976114102,0.0702257715186073,0.0558808887155299,0.0201649533213921,0.0133748710500249,0.028566589510529
"106","Hemphill County",108.622350674374,0.481695568400771,0.00443458980044346,0.0963391136801541,0.0267341040462428,0.0272157996146435,0.0775529865125241,0.0322736030828516,0.0130057803468208,0.0221579961464355,0.0197495183044316,0.00891136801541426,0.0638246628131021,0.0303468208092486,0.0329961464354528,0.00602119460500963,0.0339595375722543
"107","Henderson County",55.6427020718561,1.33020442481208,0.0239061795218764,0.0192879641597751,0.0301554833285228,0.0416253592179402,0.0901401734285392,0.0155357837539373,0.0055592505678467,0.0356143411095913,0.0236550503846299,0.0170667737523059,0.0481257921618332,0.0381367098773953,0.0170416755556113,0.00816946302408172,0.0256378079235007
"108","Hidalgo County",67.2452381604666,2.40370012590243,0.0357452838543973,0.012134040229221,0.0315744712276618,0.0317340826334453,0.109684005150446,0.0148081268410401,0.00529219011862463,0.0158193961209664,0.0217786189801784,0.0159801986566437,0.0525740912572257,0.0322462684878249,0.018753149049657,0.0112526041077306,0.0328346866554145
"109","Hill County",68.3229813664596,1.33910764146105,0.0195996663886572,0.0255855034474899,0.0434212775656733,0.0401732292438316,0.0910023363154596,0.018291640549319,0.0038178813607613,0.045187759986324,0.0173514160351017,0.0182346572454271,0.052253689668927,0.0244743290215967,0.0283207020343039,0.00726537124622486,0.0368397059661519
"110","Hockley County",88.0419370085507,3.91011042839342,0.0444119082479258,0.0690070038241739,0.0412495166072273,0.0378120568899583,0.104670648390839,0.0193357109096378,0.00829287156791131,0.018347441240923,0.0296051218149787,0.0113865853134534,0.0454604047608817,0.0231169165986336,0.022386456408714,0.0134920293902806,0.0355347398272676
"111","Hood County",91.1256270525822,1.53379768306326,0.0168316831683168,0.0209137825255332,0.0228806524955791,0.0373705294308708,0.0846114980692194,0.0231513226749432,0.00913060738388249,0.0267241690425494,0.0197047890577069,0.0165289256198347,0.0670540257678011,0.0389223717925584,0.0345555595654841,0.0117651304630265,0.0128478111804829
"112","Hopkins County",70.0826630298645,2.39360961897075,0.034154090548054,0.0285284867377328,0.031339586406524,0.0307551003367753,0.0978040023379443,0.0172840880625678,0.00392440646831251,0.0480391883993432,0.0185087255420412,0.0162821119429987,0.0597289097943166,0.0271925185783072,0.0289738094575413,0.0204848451111915,0.0269141918784269
"113","Houston County",59.5212044290779,1.31296774475907,0.0220588235294118,0.0293667118911112,0.0193443914394503,0.0289290559761915,0.0799159700643354,0.0142238172348899,0.0012692021532671,0.0275723226399405,0.0173749398223117,0.0317738194231695,0.0412271871854348,0.0166309247669482,0.0214451398310648,0.00538316775351219,0.0157118473456169
"114","Howard County",114.987257131896,2.16491737688745,0.0188274547187798,0.046395001507221,0.0326929927927434,0.0297607629278452,0.0993669671973911,0.0216217697514456,0.0062207119563728,0.0221150420651668,0.0231015866926091,0.0231289907100381,0.0450248006357732,0.0205256090542874,0.0178126113288208,0.00665917623523609,0.0282535419692527
"115","Hudspeth County",125.877903835764,2.16099405726634,0.0171673819742489,0.0464613722312264,0.0494327390599676,0.020259319286872,0.0399783900594273,0.00432198811453269,0.00999459751485683,0.0108049702863317,0.00459211237169098,0.0526742301458671,0.0148568341437061,0.0194489465153971,0.0145867098865478,0.00513236088600756,0.0178282009724473
"116","Hunt County",50.452824339585,1.14036447377162,0.0226025894228659,0.00710790283651824,0.0361041606696043,0.0390491796018689,0.094893824317442,0.0203826310311995,0.00618896835765373,0.061911826576028,0.0229069329731405,0.0138615176811851,0.0563871482030956,0.033291999734284,0.0252098049201745,0.0117579327295675,0.0297823343150063
"117","Hutchinson County",57.7312937707335,2.62624401032068,0.0454908220271349,0.0379653520088463,0.0340029487652046,0.0524327312937707,0.0590213785477331,0.0164485809067453,0.00308698857353483,0.0725211942499079,0.0207795798009583,0.0210099520825654,0.0545982307408773,0.0287965352008846,0.0122097309251751,0.0086619977884261,0.0230833026170291
"118","Irion County",52.7638190954774,0.628140703517588,0.0119047619047619,0.131281407035176,0.0489949748743719,0.0345477386934673,0.0879396984924623,0.00251256281407035,0.00251256281407035,0.00816582914572864,0.0232412060301508,0.0175879396984925,0.0358040201005025,0.0131909547738693,0.0276381909547739,0.0175879396984925,0.0332914572864322
"119","Jack County",59.9615341101935,1.3576196402308,0.0226415094339623,0.0872270618848286,0.019911754723385,0.0286231474148659,0.046611607647924,0.00814571784138477,0.00214956443036543,0.0214956443036543,0.0123317117320964,0.0217219142436927,0.0449145830976355,0.0228532639438851,0.0328091413055776,0.00871139269148094,0.0132367914922503
"120","Jackson County",87.0154513418271,1.55868799132556,0.0179127725856698,0.0524532393602602,0.0344266738953646,0.0437110328002169,0.094266738953646,0.0142992680943345,0.00338845215505557,0.0916237462727026,0.0130794253185145,0.015180265654649,0.0371374356194091,0.0240580103008946,0.0309704526972079,0.00352399024125779,0.022499322309569
"121","Jasper County",55.439566640334,1.35424895609976,0.0244274809160305,0.015827784674416,0.0269156980024828,0.0462701726667419,0.080239250648911,0.0175488093894594,0.00157995711544972,0.0429691908362487,0.0191851935447466,0.0211319264191401,0.0482169055411353,0.0177180905089719,0.0105236429296919,0.0056991310235865,0.0406556822029116
"122","Jeff Davis County",51.8783542039356,0.447227191413238,0.00862068965517241,0.0872093023255814,0.0576923076923077,0.0322003577817531,0.115384615384615,0.0174418604651163,0,0.00268336314847943,0.00447227191413238,0.0272808586762075,0.0290697674418605,0.0245974955277281,0.00313059033989267,0.00626118067978533,0.0219141323792487
"123","Jefferson County",62.6026224202,1.03309843110451,0.0165024785091297,0.00655997863096781,0.037509722124019,0.0488895173898356,0.0941651543362637,0.0164117309701698,0.00374743689457682,0.0471336428700496,0.0218993298608656,0.0195738763581513,0.0484220698107427,0.0366651739769183,0.0222764304288733,0.0104527563694643,0.0285810805502526
"124","Jim Hogg County",93.8806537438236,2.09045990117826,0.0222672064777328,0.0608133789433675,0.0117825921702775,0.0359179019384265,0.102052451539339,0.0121626757886735,0.00171037628278221,0.0072215887495249,0.00874192322310908,0.0340174838464462,0.0106423413150893,0.0167236792094261,0.00836183960471304,0.00266058532877233,0.0640440896997339
"125","Jim Wells County",82.7000338835374,1.69417687206544,0.0204858062628036,0.0819255530277361,0.0281959436565177,0.0296722977878891,0.0925020572147732,0.0116172128370202,0.000968101069751682,0.0206205527857108,0.026066121303064,0.0169175661939106,0.0370540684447456,0.026646981944915,0.0194104264485212,0.00246865772786679,0.0222421220775449
"126","Johnson County",90.1213063375226,1.32981214062295,0.0147558018704538,0.0151149070067989,0.0271831082641893,0.0361234415288469,0.0980627196843413,0.0219138056975895,0.00588114101627615,0.0496900226629956,0.0251977549274847,0.0190294244348298,0.0711605576470441,0.0324336810823297,0.0319591941213563,0.0174686120632067,0.0233247800815368
"127","Jones County",128.649406580199,1.7527167109019,0.0136239782016349,0.0234864039260854,0.00686063398267314,0.0158245280184286,0.0783714757874706,0.0142220441684611,0.0011517852671641,0.0102158345435425,0.0184786418949372,0.0214332214933146,0.0203815914667735,0.0152235965746908,0.0216836095948721,0.00590915919675497,0.0110170764685262
"128","Karnes County",92.1533452926716,1.72745996943725,0.0187454938716655,0.048634642216464,0.0199322304165836,0.0263769849179457,0.0767390871038469,0.0125573051624477,0.00245830841804531,0.0235200318915687,0.0172745996943725,0.0306291940734835,0.0455119261178659,0.0165437512457644,0.0304963125373729,0.0102983190485682,0.0154142581888247
"129","Kaufman County",99.6935186152614,1.34085605823146,0.0134497816593886,0.0060251454045206,0.033321143732804,0.0423588618395849,0.112213979730436,0.0272872914707624,0.00754013861317173,0.0476874586424268,0.019546895134608,0.0221067112457772,0.0549315640998851,0.0437693727579842,0.0278271166370634,0.0181189705011667,0.0319889945320935
"130","Kendall County",46.891281695033,1.09164888602193,0.0232804232804233,0.0148613109710713,0.0459236838187863,0.0330719992060735,0.101697017813725,0.0409368332258225,0.0040688731206272,0.0361236540465439,0.0290527464893564,0.0235448816553367,0.0511586364313006,0.0530690219818389,0.0159777700590483,0.012975735622488,0.0212871532774277
"131","Kenedy County",53.1914893617021,3.54609929078014,0.0666666666666667,0.134751773049645,0,0.0124113475177305,0.076241134751773,0,0,0,0.00354609929078014,0.0319148936170213,0.0407801418439716,0,0.024822695035461,0,0
"132","Kent County",100,1.47058823529412,0.0147058823529412,0.0617647058823529,0.00735294117647059,0.0338235294117647,0.129411764705882,0.0426470588235294,0.00147058823529412,0.00294117647058824,0.0147058823529412,0.0735294117647059,0.0514705882352941,0.00882352941176471,0.00882352941176471,0.0102941176470588,0.00735294117647059
"133","Kerr County",59.4944938042986,1.20170997419279,0.0201986754966887,0.0162329347333583,0.0487776048541203,0.0477925966785524,0.098461417229763,0.0253541104391166,0.00630405232363429,0.0248616063513327,0.035578495301511,0.0192076594235732,0.0479698981501546,0.032820472409921,0.014341719036268,0.00535844447508914,0.0270680246646047
"134","Kimble County",51.2184115523466,1.35379061371841,0.026431718061674,0.0282039711191336,0.0548285198555957,0.0516696750902527,0.0990523465703971,0.0126353790613718,0.00857400722021661,0.0309115523465704,0.032942238267148,0.0178249097472924,0.0661101083032491,0.0166967509025271,0.0239169675090253,0.0139891696750903,0.0311371841155235
"135","King County",38.0622837370242,0,0,0.259515570934256,0,0.0449826989619377,0.117647058823529,0.0242214532871972,0.0069204152249135,0.013840830449827,0.0069204152249135,0.0519031141868512,0.0069204152249135,0.0449826989619377,0.0207612456747405,0,0.0380622837370242
"136","Kinney County",71.054805838612,0.826218672541999,0.0116279069767442,0.0253373726246213,0.035527402919306,0.0476452767832553,0.0691269622693473,0.004957312035252,0,0.00220324979344533,0.0151473423299367,0.0939135224456073,0.013219498760672,0.005783530707794,0.0592123381988433,0,0.0327733406774993
"137","Kleberg County",62.8091312618897,1.99746353836398,0.0318021201413428,0.0414077362079899,0.0444514901712112,0.0309765377298668,0.135573874445149,0.0188332276474318,0.00399492707672796,0.0202282815472416,0.0184527584020292,0.0260621433100824,0.0527901077996195,0.0194990488268865,0.0186429930247305,0.00291693088142042,0.0464806594800254
"138","Knox County",55.1558752997602,3.19744204636291,0.0579710144927536,0.104449773514522,0.0170530242472689,0.0221156408206768,0.11324273914202,0.0205169197974953,0,0.0159872102318145,0.0154543032240874,0.019451105782041,0.0418332001065814,0.00692779110045297,0.0199840127897682,0.00373034905409006,0.0213162803090861
"139","Lamar County",100.321855832878,2.26716058379385,0.0225988700564972,0.0119835630857675,0.0343110463350944,0.0399789477945791,0.106374364891399,0.0161535191595312,0.00297564826622943,0.0716179834416307,0.0159713366126192,0.0179955871338637,0.061577700856258,0.0197566850873464,0.0218011781138034,0.00730754438169268,0.0254853140624684
"140","Lamb County",134.575104727708,5.46080191502095,0.0405780989438577,0.0816128067025733,0.0336624775583483,0.0283512866546978,0.0927588270496709,0.0173548773189707,0.00336624775583483,0.0232645122681029,0.0172052663076002,0.0231149012567325,0.0447336923997606,0.0221424296828247,0.0275284260921604,0.00912627169359665,0.0157091561938959
"141","Lampasas County",44.5953206662433,0.830361940116251,0.0186199342825849,0.0160699457822498,0.0304303228642602,0.0533873882674742,0.0974942607336492,0.0163630147022908,0.00268646510037611,0.0264250476236995,0.0373174424852244,0.0328725638646022,0.052557026327358,0.0307722366043081,0.0122600498217164,0.0120158257216822,0.0336540809847116
"142","La Salle County",109.733081693179,2.02210838500944,0.0184275184275184,0.080210299272041,0.0594499865192774,0.00930169857104341,0.075222431922351,0.00148287948234025,0,0.0215691561067673,0.00674036128336479,0.0145591803720679,0.0341062280938258,0.0179293610137503,0.0421946616338636,0.00337018064168239,0.0208951199784308
"143","Lavaca County",93.7610151568558,3.12201017171056,0.033297529538131,0.048139382647666,0.023012236265673,0.03499672692482,0.0915957500377663,0.0274434765093912,0.00327307518001913,0.0643536935394531,0.0294073216174027,0.0141497557782366,0.0522684928747671,0.0190341910468805,0.0234654312905987,0.0141497557782366,0.0132433657283851
"144","Lee County",70.1483679525223,2.01780415430267,0.0287648054145516,0.0362611275964392,0.0350148367952522,0.0632047477744807,0.0953115727002967,0.0249258160237389,0.00652818991097923,0.0414836795252225,0.0325222551928783,0.027893175074184,0.0360830860534125,0.0290207715133531,0.0320474777448071,0.00818991097922849,0.0220771513353116
"145","Leon County",51.5737357067075,1.65035954261464,0.032,0.0380761523046092,0.0297654131792998,0.0591182364729459,0.0545208063185194,0.0180360721442886,0.0041258988565366,0.0401391017328775,0.0192149003890133,0.0232229164210775,0.0475067782624072,0.0214546740539903,0.0241659790168572,0.00813391488860073,0.0294707061181186
"146","Liberty County",64.0428621501177,1.38951479645486,0.0216966379984363,0.0199914876571028,0.0188272995843974,0.0494466977116819,0.067234990736568,0.00972660357518402,0.00383055430374042,0.0597866907015172,0.0238595964148015,0.0149842271293375,0.0345751339442191,0.0197411246307145,0.0229332532171649,0.0141455109909369,0.0302062991337439
"147","Limestone County",60.4770017035775,1.44804088586031,0.023943661971831,0.036541737649063,0.020442930153322,0.0264054514480409,0.105579216354344,0.0103918228279387,0.00183134582623509,0.0401192504258944,0.0166950596252129,0.0273850085178876,0.0370954003407155,0.0221039182282794,0.022870528109029,0.00834752981260647,0.0429727427597956
"148","Lipscomb County",70.9585121602289,2.86123032904149,0.0403225806451613,0.119027181688126,0.0194563662374821,0.0532188841201717,0.0832618025751073,0.0148783977110157,0.00829756795422031,0.021173104434907,0.0231759656652361,0.0203147353361946,0.0391988555078684,0.0163090128755365,0.0446351931330472,0.0100143061516452,0.0260371959942775
"149","Live Oak County",80.2956074067923,1.32857261479698,0.0165460186142709,0.0677572033546459,0.0313875280245786,0.0275678817570373,0.0392759279249356,0.0178526945113344,0,0.0256580586232666,0.0225857344515486,0.0279830606991613,0.0473303994021423,0.0249107365274433,0.0194303744914058,0.00539732624761272,0.0140330482437931
"150","Llano County",39.8613518197574,1.48551621688537,0.0372670807453416,0.0158950235206734,0.0395147313691508,0.0527358256994306,0.0611042337212181,0.0281752909135925,0.00495172072295123,0.0196583312701164,0.030255013617232,0.0188660559544442,0.0370388710076752,0.0507056202030206,0.0128744738796732,0.00752661549888586,0.0341173557811339
"151","Loving County",13.5135135135135,0,0,0.189189189189189,0,0,0.027027027027027,0.0675675675675676,0,0,0,0.0405405405405405,0.0675675675675676,0,0.0405405405405405,0.0945945945945946,0
"152","Lubbock County",152.998570671248,2.17419021480194,0.0142105263157895,0.0126794210211984,0.0540527845068816,0.0330054153441461,0.141946437079338,0.0271606015259594,0.0088511015226042,0.0258554163507157,0.0272478375530965,0.0178968064903604,0.0626287570208226,0.0369343917971293,0.0216311794981915,0.0171351688688171,0.0245535864072849
"153","Lynn County",98.7035436473639,3.11149524632671,0.031523642732049,0.0691443388072602,0.0222990492653414,0.0273120138288678,0.103025064822818,0.0164217804667243,0.00414866032843561,0.0114088159031979,0.0122731201382887,0.0243733794295592,0.062057044079516,0.0115816767502161,0.0285220397579948,0.0255834053586863,0.0369922212618842
"154","McCulloch County",57.3357888275015,1.47329650092081,0.0256959314775161,0.0739103744628607,0.0325352977286679,0.0209944751381215,0.0794352363413137,0.016329036218539,0.00208717004297115,0.0262737875997545,0.0445672191528545,0.023572744014733,0.0470227133210559,0.0283609576427256,0.0492326580724371,0.00478821362799263,0.0149785144260282
"155","McLennan County",89.1014162461338,1.39996744261761,0.0157120672330319,0.00555510336968908,0.042165879863259,0.0333468989093277,0.120751261598567,0.0291876933094579,0.00590102555754517,0.0515342666449617,0.023713983395735,0.0209181181832981,0.057834120136741,0.0362160182321341,0.0197460524173856,0.0113421780888817,0.0246500081393456
"156","McMullen County",116.666666666667,3.33333333333333,0.0285714285714286,0.03,0.0666666666666667,0.0133333333333333,0.0466666666666667,0.0166666666666667,0,0.0366666666666667,0.0366666666666667,0.03,0.05,0.00333333333333333,0.00666666666666667,0,0.12
"157","Madison County",83.1246870305458,1.50225338007011,0.0180722891566265,0.0370555833750626,0.0221761213248444,0.02045926031905,0.0711781958652264,0.00414908076400315,0.00250375563345018,0.0283282065956077,0.0130910651691823,0.0250375563345018,0.0313327133557479,0.026396737964089,0.0152371414264254,0.00701051577366049,0.00987195078331783
"158","Marion County",39.5463510848126,1.9723865877712,0.0498753117206983,0.0189349112426036,0.0209072978303748,0.0245562130177515,0.100986193293886,0.00828402366863905,0.00266272189349112,0.0261341222879684,0.0241617357001972,0.0159763313609467,0.050887573964497,0.0291913214990138,0.019723865877712,0.0160749506903353,0.0428007889546351
"159","Martin County",102.577970073914,3.24499729583559,0.031634446397188,0.111772129078781,0.0319091400757166,0.0403821885703984,0.0942851992067784,0.0187488732648278,0.00594916170903191,0.0158644312240851,0.0250585902289526,0.010275824770146,0.0524607896160087,0.0158644312240851,0.0243374797187669,0.00865332612222823,0.00901388137732108
"160","Mason County",82.4842309558467,0.970402717127608,0.0117647058823529,0.117903930131004,0.0349344978165939,0.0521591460456089,0.0972828723920427,0.0220766618146531,0.00194080543425522,0.0169820475497331,0.0441533236293062,0.0184376516254246,0.0502183406113537,0.0308102862688016,0.0291120815138282,0.0111596312469675,0.0152838427947598
"161","Matagorda County",70.8142826039626,1.95950359242325,0.0276710222905457,0.0314337034617897,0.0366590463749184,0.0486882212061833,0.0903004572175049,0.00723927716089702,0.00277596342259961,0.0473546701502286,0.0265621598084041,0.00778358371434792,0.05121924667973,0.0306716742869584,0.0436261702590899,0.0113760069671239,0.0297463531460919
"162","Maverick County",144.768665935863,3.88021784900211,0.0268028846153846,0.0380017748081641,0.0388891788902229,0.0263959214212385,0.0993544570305023,0.0140070644324964,0.000713403281655096,0.0174000800403682,0.0130848601903569,0.0327469506359729,0.0440744027422526,0.00894364114074925,0.0274747263837414,0.00628142889457292,0.0541838492457065
"163","Medina County",67.0058498805306,1.27708659471039,0.0190593298493698,0.0343989453736508,0.0351610776963006,0.0449246106945703,0.10377358490566,0.0245942160336162,0.00189503172118316,0.0255829282359726,0.0191357007497734,0.0235849056603774,0.0386627667463129,0.0391159265057263,0.0291258136277499,0.0117409574029826,0.0242234489577326
"164","Menard County",84.7856806406029,2.3551577955723,0.0277777777777778,0.0701837023080546,0.0216674517192652,0.10880829015544,0.125765426283561,0.0169571361281206,0,0.0141309467734338,0.00423928403203015,0.0343853038153556,0.0202543570419218,0.0103626943005181,0.0442769665567593,0.00659444182760245,0.0259067357512953
"165","Midland County",83.3984851422603,1.26342387871131,0.0151492425378731,0.0960139602084024,0.0396289786906676,0.0408798934220649,0.0919234690367331,0.023010576484054,0.0047847488475948,0.0224539194285822,0.0301220267320478,0.0120400542896993,0.0517753607325357,0.0437069607150229,0.0275889244009682,0.0193829237630017,0.0183947011251978
"166","Milam County",64.4225662813023,0.776175497365088,0.0120481927710843,0.041300706728216,0.0317414927080355,0.0327219249152335,0.0889742228032191,0.018342252542996,0.00563748519138854,0.0360308836145267,0.0200988602475591,0.0237346296825851,0.0362351403243597,0.0136851995588055,0.0337432084643981,0.00694472813431921,0.0225090894235876
"167","Mills County",70.3908328217721,3.27399222426847,0.0465116279069767,0.0425618989154901,0.0255780642520974,0.0167792101493759,0.0931041538776345,0.0270104358502149,0.00532023736443626,0.0202578268876611,0.0335584202987518,0.0225086965418457,0.0857376713730305,0.0280335584202988,0.0133005934110906,0.00675260896255371,0.0124820953550235
"168","Mitchell County",60.9756097560976,2.39343514930476,0.0392523364485981,0.0501481650330522,0.00752222475495783,0.0266697059493959,0.07989514474584,0.0165260998404377,0.00056986551173923,0.014018691588785,0.0180077501709597,0.0338500113973102,0.0325963072714839,0.0100296330066104,0.0245042170047869,0.00490084340095737,0.0219968087531343
"169","Montague County",88.2716685561167,2.370400906936,0.0268534734384121,0.0677625476656704,0.0309698031536638,0.0400391631454189,0.0709574358445842,0.0176234154385242,0.00623518499433165,0.0288055240647223,0.0261774708852932,0.0160775018035659,0.0550860558590127,0.0184994331650005,0.0237555395238586,0.00705967226630939,0.0287539936102236
"170","Montgomery County",61.6719015970119,0.609132882525174,0.00987699206204933,0.0274072427020836,0.0387658893059809,0.042030168894237,0.0861792233368897,0.026999908443217,0.00556814720835895,0.0442480852487075,0.0251127176108538,0.015230190568904,0.0515576798390095,0.0538895750457317,0.0300287563038714,0.019436197067567,0.0238701612707334
"171","Moore County",96.1119186046512,2.5890261627907,0.026937618147448,0.0402888808139535,0.0403343023255814,0.0282067587209302,0.0659974563953488,0.0064952761627907,0.00358829941860465,0.143986191860465,0.0193949854651163,0.0250726744186047,0.041015625,0.0300236191860465,0.0217569040697674,0.0148982558139535,0.0207122093023256
"172","Morris County",53.6312849162011,1.19712689545092,0.0223214285714286,0.0150039904229848,0.0119712689545092,0.0159616919393456,0.0881085395051875,0.0174780526735834,0.00183559457302474,0.0782122905027933,0.0338387869114126,0.0403032721468476,0.0473264166001596,0.0135674381484437,0.0272944932162809,0.0116520351157223,0.0441340782122905
