"","county_name.x","cases_per_1000","deaths_per_1000","death_per_case","hispanic_ratio","median_age","bachelors_degree","percent_male_pop","percent_female_pop","white_ratio","black_ratio","asian_ratio","amerindian_ratio","other_race_ratio","percent_children"
"137","Kleberg County",62.8091312618897,1.99746353836398,0.0318021201413428,1.62829909963862,-1.86379038714644,-0.197665917278606,0.227388316910783,-0.227388316910783,-1.68203847932379,-0.403976633680286,0.528974423685578,-0.404847151433489,0.257467058605236,0.0200327489903011
"138","Knox County",55.1558752997602,3.19744204636291,0.0579710144927536,-0.0464235480371788,0.264954799574866,-0.247107269960264,-0.256783802194752,0.25678380219475,0.132699401368938,-0.0230618739582497,-0.42335634684221,-0.392212827786086,-0.360053142814263,0.756777769876139
"139","Lamar County",100.321855832878,2.26716058379385,0.0225988700564972,-1.16431704542135,0.231431253327286,-0.175855869496602,-0.787938622235389,0.787938622235389,0.87075442464037,0.937373768653139,-0.0490594344006137,-0.0480077767252358,-0.298724600175946,-0.177894922991753
"140","Lamb County",134.575104727708,5.46080191502095,0.0405780989438577,0.87981627984552,-0.573133856614622,-0.236054748000402,0.0616469258301012,-0.0616469258301012,-0.792886971315096,-0.382870584252744,-0.227755981297858,-0.0794661938311361,-0.360053142814263,0.97483102481343
"141","Lampasas County",44.5953206662433,0.830361940116251,0.0186199342825849,-0.658451264707786,0.466096077060343,-0.217843653098567,-0.415440319872876,0.415440319872876,0.770555265902168,-0.471863442435291,0.0641994830626842,0.154440676775378,0.485573873918712,-0.224618974622684
"142","La Salle County",109.733081693179,2.02210838500944,0.0184275184275184,1.95387905540271,-0.858083999719049,-0.243862312445358,2.3549360998653,-2.3549360998653,-1.84043016617699,-0.743549435117808,-0.436301534438427,-0.655066764355412,-0.360053142814263,-0.786537409765026
"143","Lavaca County",93.7610151568558,3.12201017171056,0.033297529538131,-0.706997095635388,0.818093312659929,-0.220380619882948,-0.791104477667051,0.79110447766705,0.837536316459431,0.0695750130563077,-0.313475402037432,-0.575587167280459,-0.294670236146351,-0.212723526626371
"144","Lee County",70.1483679525223,2.01780415430267,0.0287648054145516,-0.485427888801577,0.382287211441394,-0.226831202094397,-0.184542288184134,0.184542288184131,0.336930038464781,0.734829313087404,-0.0645524553852612,-0.655066764355412,0.333475183100431,-0.444048116902967
"145","Leon County",51.5737357067075,1.65035954261464,0.032,-0.875596813941911,0.952187497650247,-0.227480193597378,-0.273562137996277,0.273562137996275,0.944752139783348,0.156319953629694,-0.122364564782376,0.496207449608086,-0.206989469170733,-0.432521326744558
"146","Liberty County",64.0428621501177,1.38951479645486,0.0216966379984363,-0.543474222537613,-0.539610310367044,-0.186318399181026,-0.449946875453987,0.449946875453985,0.437634660673095,0.580645391095451,-0.212404287589628,0.00931166346773024,-0.0078818931327486,0.27346795707312
"147","Limestone County",60.4770017035775,1.44804088586031,0.023943661971831,-0.57027090633317,0.0805752952131787,-0.22372390944376,0.154249381695881,-0.154249381695883,0.125833083536366,1.74018238349666,-0.162786680961571,-0.100480781558572,0.561610076605147,-0.350488098862184
"148","Lipscomb County",70.9585121602289,2.86123032904149,0.0403225806451613,-0.197561441985133,-0.673704495357361,-0.24846425219377,0.883044508642137,-0.883044508642139,0.448119595089301,-0.875111625553892,-0.136492119038268,0.69977041874458,-0.112377578957693,0.739924760110641
"149","Live Oak County",80.2956074067923,1.32857261479698,0.0165460186142709,0.182965925230136,0.549904942679292,-0.240440357247821,1.06075962665481,-1.06075962665481,0.0508722949986127,-0.562824819716319,-0.171419988756204,-0.655066764355412,-0.360053142814263,-1.11708576480494
"150","Llano County",39.8613518197574,1.48551621688537,0.0372670807453416,-1.06309195020191,3.03064736500018,-0.196013938907382,-0.655260624457083,0.65526062445708,1.4447029122482,-0.818927243212353,-0.309005132687754,-0.381516449223438,-0.338621449432765,-2.5022648489315
"151","Loving County",13.5135135135135,0,0,-0.787757430398961,3.09769445749534,-0.254580505449138,0.549948828580568,-0.549948828580572,0.839933176076922,-0.931472043634766,-0.505925049841985,10.0096988999114,-0.360053142814263,-3.77607050475791
"152","Lubbock County",152.998570671248,2.17419021480194,0.0142105263157895,-0.00158279734448506,-1.39446073968032,0.358205138229368,-0.476474464117968,0.476474464117966,-0.0971009005540215,0.108956632733433,0.552856873403926,0.040675349820349,0.104647051482493,-0.0665032940445447
"153","Lynn County",98.7035436473639,3.11149524632671,0.031523642732049,0.543956283814311,-0.154089528519878,-0.244353972674889,0.0640434707148494,-0.0640434707148511,-0.34239810647959,-0.729790853396956,-0.372009603706221,0.265771688419226,-0.360053142814263,0.526965389500473
"154","McCulloch County",57.3357888275015,1.47329650092081,0.0256959314775161,-0.127106447854931,0.75104622016477,-0.241443344116064,0.0929264626164934,-0.0929264626164951,0.267168009075902,-0.631961013252582,-0.505925049841985,-0.630843539703609,10.3739229975847,-0.161956176632129
"155","McLennan County",89.1014162461338,1.39996744261761,0.0157120672330319,-0.382014124587062,-0.975416411585577,0.177411838626155,-0.64657251604518,0.64657251604518,0.0090211136299263,1.2184721979291,0.274492845306858,-0.281700141260607,0.113765471335121,0.108861051898422
"156","McMullen County",116.666666666667,3.33333333333333,0.0285714285714286,0.687868173877926,0.499619623307923,-0.253675850626801,0.793948809778068,-0.793948809778068,-0.373155161188462,-0.931472043634766,-0.505925049841985,0.989084608885725,-0.360053142814263,0.994874952696067
"157","Madison County",83.1246870305458,1.50225338007011,0.0180722891566265,-0.520765513458741,-0.640180949109781,-0.236526741820752,3.35587420777243,-3.35587420777243,-0.0380174487604531,1.7003141927295,0.0815153301917222,-0.415130517026424,-0.360053142814263,-1.14562420232967
"158","Marion County",39.5463510848126,1.9723865877712,0.0498753117206983,-1.31848562514868,1.80703792696353,-0.239339038333671,-0.412983601478753,0.412983601478749,0.676978114815425,2.65785541945702,-0.505925049841985,0.00648526748125839,-0.360053142814263,-1.43570585223046
"159","Martin County",102.577970073914,3.24499729583559,0.031634446397188,0.45412728065933,-1.22684300844242,-0.245828953363483,0.177991500541194,-0.177991500541194,-0.136662516892936,-0.833133817803262,-0.505925049841985,0.26971280739731,-0.360053142814263,1.68002969756993
